image,actual_formula,predicted_formula,bleu_score,chrf2_score
7dedd7621d.png,n _ { \mathrm { m a x } } \simeq \mathrm { i n t } \left \lbrack 0 \cdot 3 4 \frac { c ^ { 3 } } { \alpha ^ { \prime } h ^ { 2 } \hbar } \right \rbrack,n _ { \mathrm { m i n } } \sim \mathrm { t r } \left [ { \frac { 1 } { 4 } } { 4 } } { ^ { 2 } } { { { { l } ^ { 2 } },25.91101751781832,31.69850954251845
28da861cbd.png,"\gamma _ { \lambda \nu } ^ { \hspace { . 3 t r u e c m } \alpha } = \ { _ { \lambda \nu } ^ { \alpha } \ } + s ^ { \alpha } g _ { \lambda \nu } - s _ { \lambda } \delta _ { \nu } ^ { \alpha } ,","\gamma _ { \alpha \beta } ^ { \lambda } = s ^ { \alpha } \ , , \ , s _ { \alpha \beta } ^ { + } + s _ { \alpha \beta } ^ { \alpha } s _ { \alpha \beta } \ , .",33.95705722096085,39.95606809767883
2dfbca71b1.png,"\frac { \partial \gamma ^ { j } } { \partial \varepsilon ^ { l c } } = 0 \ ; , \ ; \ ; \ ; \ ; \ ; \ ; \ ; j","\frac { \partial ^ { i } } { \partial x ^ { i } } } \ , \ \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ ,",18.975563802090374,34.77236525663221
ad97e257f5.png,"\lambda _ { - } ^ { m } = ( c - m ) ^ { 2 } , \qquad \lambda _ { + } ^ { m } = c ^ { 2 } - 2 m c + { \frac { n } { 2 } } \left ( { \frac { n } { 2 } } + 1 \right ) .","\lambda _ { m } ^ { - } = m ^ { 2 } ( m ) \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , - \frac { m ^ { 2 } } { 2 } } \ , .",20.278593507614158,22.99627168468247
2a482336c8.png,\delta s = \int d \overline { { \epsilon } } \gamma _ { m } ( 1 + \gamma _ { 1 1 } ) \pi _ { \mu } ^ { m } \partial _ { \nu } \theta = - \int \partial _ { \nu } ( d \pi _ { \mu } ^ { m } ) \overline { { \epsilon } } \gamma _ { m } ( 1 + \gamma _ { 1 1 } ) \theta,"\delta s = \int d t \ , ( _ { m } d _ { \mu } + _ { { \mu } ) + { { 1 } { 2 } } ( _ { \mu } ( _ { m } ( d _ { \mu } ) ^ { 2 } ) + _ { { \mu } ( { \cal m } _ { m } ^ { \mu } ) ,",28.420913851339197,22.33314008705077
62204e2189.png,d _ { r } \omega = \frac { 1 } { r ! } \left ( \frac { \partial } { \partial x ^ { \nu } } \omega _ { \mu _ { 1 } \mu _ { 2 } \cdots \mu _ { r } } \right ) d x ^ { \nu } \wedge d x ^ { \mu _ { 1 } } \wedge \cdots \wedge d x ^ { \mu _ { r } } .,d _ { \mu } = \frac { 1 } { \sqrt { 2 } } \left ( { \frac { 1 } { \mu } } \int _ { \mu _ { 1 } } \cdots d x ^ { \mu } { \mu } } \cdots \partial _ { \mu } { \mu } } \right ) ^ { \mu _ { 1 } } \cdots d x ^ { \mu } \wedge d x ^ { \mu } \wedge d x ^ { \mu } .,50.90504632655624,54.00562255625492
6d62ac5f16.png,{ \tilde { z } } = \frac { \big ( \operatorname { c o s } \frac { \theta } { 2 } + i \omega _ { 3 } \operatorname { s i n } \frac { \theta } { 2 } \big ) z + \big ( \omega _ { 2 } - i \omega _ { 1 } \big ) \operatorname { s i n } \frac { \theta } { 2 } } { \big ( - \omega _ { 2 } - i \omega _ { 1 } \big ) \operatorname { s i n } \frac { \theta } { 2 } z + \big ( \operatorname { c o s } \frac { \theta } { 2 } - i \omega _ { 3 } \operatorname { s i n } \frac { \theta } { 2 } \big ) } .,"\tilde { z } = \frac { i } { 2 } ( - \frac { c _ { 1 } } { 2 } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { \operatorname { c o s } ( 2 \pi ) ^ { 2 } + { \frac { 1 } { 2 } } } \operatorname { c o s } ( \theta _ { 1 } - { _ { 1 } ) ^ { 2 } + \operatorname { c o s } \theta } { { } } { { } } { { } } { 2 } } } ) ^ { - } } { 2 } } } } } } } ) \ , .",29.6617742635141,30.85851668708334
2f46532519.png,"\ { q , p \ } = 1 \ ; ; \ ; \ ; \ ; \ ; \ ; \ { q , q \ } = \ { p , p \ } = 0 \ ; ,","\ { q , p \ } = p , \ \ \ \ \ \ \ p \ , \ , \ , \ , \ , \ , p = 0 , \ , p = 0 \ , .",25.48964736390668,23.75149061445595
1d5d5a5175.png,"\alpha ^ { 2 } = b _ { 3 } \phi _ { 0 } ( z ) , \quad \alpha \gamma = q b _ { + } \phi _ { 0 } ( z ) , \quad \gamma ^ { 2 } = q b _ { + } b _ { 3 } ^ { - 1 } b _ { + } \phi _ { 0 } ( z )",\omega ^ { 2 } = \langle d _ { i } d y ^ { i } \rangle = \langle d y _ { 0 } \rangle ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ q _ { - } ^ { 2 } ( q _ { 1 } ),13.2682872703632,13.317524396629812
59186f02ec.png,\hat { \rho } + \hat { \rho } ^ { h } = { \frac { \operatorname { c o s } \lambda x } { 2 \operatorname { c o s h } ( x / 2 ) - 1 } } - e ^ { - | x | / 4 } { \frac { \operatorname { s i n h } ( x / 2 ) } { \operatorname { c o s h } ( 3 x / 4 ) } } \hat { \rho } ^ { h },"\hat { \rho } \operatorname { e x p } ( - \frac { 1 } { 2 } ) = { \frac { \operatorname { s i n h } ^ { 2 } ( 1 - \operatorname { c o s } ^ { 2 } } } \operatorname { s i n } ^ { 2 } ( \operatorname { c o s } ( 2 x ^ { 2 } ) } { \operatorname { s i n h } ( 2 \pi ) ^ { 2 } } } } ,",40.55925240687086,53.503091122615466
d5a214f115.png,z ( t ) \sim \frac { \sqrt { v o l ( { \cal m } ) } } { ( 4 \pi t ) ^ { n / 2 } },z ( z ) \sim \sqrt { \frac { \pi ^ { 2 } } { ( w ) } { 2 } } } } } } } ( w ) } } .,28.553667714985814,36.24871478132477
78e58e7fee.png,{ \frac { 1 } { \gamma } } = { \frac { 1 - \beta ^ { 2 } / 4 \pi } { 4 \beta ^ { 2 } } } = { \frac { 1 } { 4 \beta ^ { 2 } } } - { \frac { 1 } { 1 6 \pi } } .,\frac { 1 } { \beta } = \frac { \beta } { 2 } } { 2 ^ { 2 } } = 1 - { \frac { \beta ^ { 2 } } { 4 \pi } } = 1 - \frac { 2 \pi ^ { 2 } } { 4 \pi },50.92588459559082,50.835534941034744
54d574c3f3.png,"e \left ( m _ { \nu } , z \right ) = e \left ( m _ { 1 } , z _ { 1 } \cup n \right ) + e \left ( m _ { 2 } , z _ { 2 } \cup n \right ) + e ( n ) ,","e ( m , m _ { 1 } , m _ { 2 } ) = e _ { 1 } ( m _ { 1 } , m _ { 2 } ) m _ { 1 } ( m _ { 1 } , m _ { 2 } ) m ( m _ { 1 } ) ) )",30.90117342094727,18.611524860640195
c0bc6ab5c3.png,"\left ( g c \right ) _ { \alpha \beta } = - \left ( g c \right ) _ { \beta \alpha } ,","\left ( g \right ) _ { g g } = - \left ( g \right ) g _ { \alpha \beta } \ , ,",57.03521259887485,60.797604331915046
d9d72d4241.png,"m _ { i } = { \cal { n } } _ { i j } l ^ { j } \ , \qquad \qquad h _ { a i } = { \bar { { \cal { n } } } }","m _ { i } = m _ { i } ^ { { } \ , \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \",16.264639720372042,13.095542643373612
43e94cd68f.png,"1 - { \frac { a } { ( c + e ) ^ { 2 } } } { \frac { d + \ell ^ { 2 } } { d } } \geq 0 ,","1 + \frac { d a } { d t } } + { \frac { d ( d - { 2 } } { 2 } } } ) ^ { 2 } = 0 ,",43.2768189547366,39.67914126584627
2c1c6a6fbb.png,u _ { d t r s } = { \frac { n } { g } } t r \left ( d ^ { 2 } s _ { 1 } + { \frac { s _ { 1 } ^ { 3 } } { 1 2 } } - { \frac { c ^ { * } } { 2 } } s _ { 1 } ^ { 2 } + { \frac { ( 3 c ^ { * } - 1 ) ( 1 + c ^ { * } ) } { 4 } } s _ { 1 } \right ) .,"t _ { \mathrm { c o n s } } = - { \frac { l ^ { 2 } } { 4 } } \left ( \frac { l _ { 0 } ^ { 2 } } { l ^ { 2 } } } + { \frac { 1 } { l ^ { 2 } } } \right ) ^ { 2 } + { \frac { 1 } { l ^ { 2 } } } { { { { 1 } { { l ^ { 2 } } } { { l ^ { 2 } } } + { { l } { 0 } ^ { 2 } ) \right ] ,",32.233769691345074,38.99547123521405
7888b74737.png,"\left \ { \gamma _ { \underline { { 0 } } } - \lambda _ { 0 } ^ { - 1 / 2 } ( \beta r _ { 0 } ) \gamma _ { \underline { { \varphi } } } \right \ } \gamma _ { 1 1 } \varepsilon = \varepsilon \quad \left ( l _ { 0 } = - \beta \right ) ~ ,","\left \ { \begin { a r r a y } { c c } { 0 } & { 0 } \ \ { 0 } \ \ { 0 } \ \ { 0 } \ \ { 0 } \ \ { 0 } \ \ { 0 } \ \ { 0 } \ \ { 0 } \ \ { 0 } \ \ { 0 } \ \ { 0 } \ \ { 0 } \ \ { 0 } \ \ { 0 } \ \ \end { a r r a y } \right ) \ , ,",10.354695144539503,15.441583885830054
b39513b78f.png,"\pi _ { i j } = d _ { i } x ^ { \mu } d _ { j } x ^ { \nu } g _ { \mu \nu } \ , .",\pi _ { i j } = d _ { i } x ^ { \mu } d x ^ { \mu } d x _ { \nu } ^ { j },66.1727342150397,62.12729357483251
1b88647a2e.png,{ \frac { \cal s } { \pi } } = 2 \sqrt { - ( w _ { 0 a } \tilde { p } ^ { a } ) d _ { b c d } \tilde { p } ^ { b } \tilde { p } ^ { c } \tilde { p } ^ { d } } \ ; \ ; .,{ \cal s } = - { \frac { ( - p ) } { \tilde { p } _ { a } } } { { { { } } } { { { p } ^ { a } } { { { { } } } ^ { a } \tilde { p } ^ { a } \bar { p } ^ { a } } .,41.02364192152162,39.597560201083986
514828016d.png,"{ \overline { \partial } } { j } _ { s } + { \partial } { \overline { j } } _ { s } = 0 , \ \ \ \mathrm { ~ s = 1 , 2 , \ldots , \infty ~ }","\overline { { \partial } } _ { i } { \cal { } _ { i } } + { \cal s } _ { 0 } = 0 , \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; { \cal } }",7.917209318656599,23.643581928605276
3dcecd0bb5.png,"\operatorname * { d e t } c _ { a b } = { \frac { 2 \gamma \phi \omega ^ { 2 } } { f \ , \sqrt { g } } } .",\operatorname * { d e t } g _ { d } } = \frac { \sqrt { g } } { g } } { 2 } } { { { \phi } } },43.23998369789289,49.88050085787464
7c28106611.png,\langle m \rangle = { \frac { \tilde { \psi } _ { r } } { \tilde { \phi } } } = { \frac { \left ( e ^ { 2 h } - 1 \right ) \left ( 3 + ( 2 + \sqrt { 7 } ) e ^ { 2 h } \right ) } { \left ( 1 + ( - 1 + \sqrt { 7 } ) e ^ { 2 h } + ( 2 + \sqrt { 7 } ) e ^ { 4 h } \right ) } } \ .,\langle \bar { t } \rangle = \frac { e _ { 0 } } { 2 } } \left ( { \frac { e ^ { 2 } } { 2 } } \right ) ^ { 2 } } { ( 1 - e ^ { - 2 \phi } } ) } { 2 } } { 2 } } \left ( 1 - { \frac { e ^ { 2 } } { 2 } } \right ) ^ { 2 } } \left ( 1 - e ^ { - 2 \phi } \right ) ^ { 2 } \right ) \right ],25.9845108858947,38.221584475665544
41cc228e46.png,"( \lambda , \lambda ^ { \prime } ) = ( \lambda , \lambda ^ { \prime } ) + \kappa \ , \tau ^ { \prime } + \kappa ^ { \prime } \ , \tau \ , , ~ ~ ~ ~ \mathrm { f o r } ~ \lambda ^ { \prime } \equiv ( \lambda ^ { \prime } , \kappa ^ { \prime } , \tau ^ { \prime } )","( \lambda , \lambda , \lambda ^ { \prime } ) \ , = \ , \lambda ^ { \prime } , m ^ { \prime } ) \ , , \quad \lambda ^ { \prime } ( k ^ { \prime } ) = \lambda ^ { \prime } , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \delta ^ { \prime } ) ^ { \prime } ) \ , .",39.55138705379368,58.5535351939834
550831fc49.png,"f _ { \lambda } ( t , \omega ) = f ( \lambda , \omega ) f _ { \lambda = 0 } ( t , \omega )","f _ { \lambda } ( t , \lambda , t ) = a ( \lambda , t ) { a } ( \lambda ) ,",39.11899041810536,45.41286745559538
6c8445e69f.png,"[ l _ { n } ^ { ( 1 ) } , l _ { m } ^ { ( 2 ) } ] = ( 2 n - m ) l _ { n + m } ^ { ( 2 ) } - n \ { \frac { n m } { 4 } + ( \frac { l } { 2 \pi } ) ^ { 2 } e b \ } l _ { n + m } ^ { ( 0 ) } ,",[ l _ { m } ^ { ( m ) } ( l _ { m } ^ { ( m ) } ) ] = - m ^ { 2 } } ^ { 2 } } { ( m - 1 ) ^ { 2 } } { { m } { 2 } } { 2 } } { { { } } { 2 } } { { { m } } { 2 } } ( m ^ { 2 } ) } ),27.151207073772742,23.205346316431267
7527dbf29e.png,"r _ { 1 2 } k _ { 1 } r _ { 2 1 } d k _ { 2 } = d k _ { 2 } r _ { 1 2 } k _ { 1 } r _ { 1 2 } ^ { - 1 } ,","r _ { 1 2 } k _ { 2 } } ^ { { 1 } k _ { 2 } } = k _ { 1 } r _ { 1 2 } k _ { 1 2 } ^ { - 1 } d _ { 1 2 } k _ { 1 2 } ^ { 2 } ,",62.50615642426291,63.5612133746935
4d64bbed89.png,\delta \hat { g } _ { \hat { \mu } \hat { \nu } } = - \frac { 1 } { 2 } \lambda \hat { g } _ { \hat { \mu } \hat { \nu } },\delta \hat { \hat { g } } _ { \mu \hat { \mu } } = - \frac { 1 } { 2 } \hat \hat { \hat { \mu } } _ { \mu } \hat { \mu } },72.41790925713323,70.1190755481989
58a9207257.png,"m \simeq \frac { 3 \zeta _ { r } ( 3 ) t } { 3 2 \pi ^ { 3 } \alpha \varepsilon } - \frac { \pi ^ { 2 } - \alpha ^ { 2 } } { 2 4 \alpha ^ { 2 } } \frac { t ^ { 2 } } { \hbar c } , \quad t \to \infty \ , { . }","m _ { f } \simeq \frac { ( 2 \pi ) ^ { 2 } } { 4 \pi ^ { 2 } } } { 2 } } { 2 } } { 2 } } { 2 } } { { ^ { 2 } } { 4 } } \ , , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \",13.300267900780272,21.378230326200086
179c241856.png,s _ { h } ^ { 2 } = 2 ( s _ { b } + s _ { \lambda } ) s _ { b h } - k s _ { b h } ^ { 2 } .,s _ { a } ^ { 2 } = - ( s _ { a b } + s _ { a b } ) _ { b } ^ { 2 } + s _ { a b },45.759513013806426,35.04237763529064
1d2cec2dd4.png,"f _ { a b } ( \beta ) = s _ { a b } ( \beta ) f _ { b a } ( - \beta ) ,",f _ { a b } ( \beta ) = s _ { a b } ( \beta ) - b _ { b } ( b ),69.72000054157505,68.85120271484746
4af9e8fbec.png,"s ( \epsilon ) = s _ { w z n w } ( g , l ) ~ - ~ \epsilon ~ \int d ^ { 2 } z ~ o ^ { l , \bar { l } } ( z , \bar { z } ) + { \cal o } ( \epsilon ^ { 2 } ) .","s ( s ) = s _ { \mathrm { g u t } } ( z ) \ , \int d ^ { 4 } z \ , \bar { z } ( z ) \ , \bar { z } ^ { ( 2 ) } ( z ) d z ^ { 4 } \ ,",29.595132110013044,26.08851533180449
762d12098c.png,"\lambda _ { 3 } = \frac { 1 } { 2 } \mathrm { d i a g } ( 1 , - 1 , 0 , 0 , 0 ) \ ,","\lambda _ { 0 } = \frac { 1 } { 2 } } { 2 } } \ , ( ( , 1 , 1 , 1 , 1 , 1 ) \ , ,",39.213304318174494,43.007902488909075
7ec6247548.png,l _ { 3 } = \left ( \frac { n _ { 2 } ^ { ( 1 ) } \bar { n } _ { 2 } ^ { ( 1 ) } n _ { 5 } ^ { ( 2 ) } \bar { n } _ { 5 } ^ { ( 2 ) } } { n _ { 2 } ^ { ( 2 ) } \bar { n } _ { 2 } ^ { ( 2 ) } n _ { 5 } ^ { ( 1 ) } \bar { n } _ { 5 } ^ { ( 1 ) } } \right ) ^ { \frac 1 4 } l _ { 2 },i _ { 2 } = \left ( { _ { 2 } ^ { ( 2 ) } } { { { { ( 2 ) } ^ { ( 2 ) } } { { { { 1 } } { ( 2 ) } ^ { ( 2 ) } } { { { { 1 } ^ { ( 2 ) } } { { { { 1 } } { ( 2 ) } ^ { ( 2 ) } } { { { { 1 } ^ { ( 2 ) } } { { { { 1 } } { 2 } } { ( 2 } ^ { ( 2 ) } } { { { { 1 } } ^ { 2 } } } _ { 1 } ^ { ( 2 ) } } },35.821340546452426,30.824292978565794
2ae7747a1a.png,j ^ { ( i ) } = \frac { 1 } { 1 6 \pi ^ { 2 } } ( \mathrm { t r } ( f ^ { ( i ) } \wedge f ^ { ( i ) } ) - \frac { 1 } { 2 } \mathrm { t r } ( r \wedge r ) ) .,j ^ { ( 3 ) } = \frac { 1 } { 2 } \left ( { ^ { ( 3 ) } ( t r ) ^ { 2 } + \frac { 1 } { 4 } } ( t r ( t ) ) ^ { i } t r ( \hat { f } ) \right ) .,39.619915447109896,35.01370356050691
3628b3c8cd.png,\begin { a r r a y } { c } { . } \ \ { . } \ \ { . } \ \ { . } \ \ { { } . } \ \ \end { a r r a y },{ { { } } } } .,0.0,4.508065022706466
5559b4d590.png,i _ { \cal g } = \int _ { - \infty } ^ { + \infty } \frac { a ^ { 3 } \varphi ^ { 2 } } { { \cal h } ^ { 2 } } d w \equiv 6 \int _ { - \infty } ^ { + \infty } \biggl \ { a ^ { 3 } \frac { { \cal h } ^ { 2 } - { \cal h } ^ { \prime } } { { \cal h } ^ { 2 } } \biggr \ } .,"i _ { z } = \int _ { 0 } ^ { \infty } d t ^ { 2 } z ^ { \prime } } { { 2 } } { { { { } } } { { \infty } { { \infty } } { { \infty } { { t } ^ { 2 } } { { ^ { 2 } } { { ^ { 2 } } } { { { { } } } { { } } } } } } } ,",33.62435878841252,32.431358116042794
1095cabe6d.png,"n _ { 1 } \le n / 3 , \quad n _ { 2 } \le 2 n / 3 , \quad 2 n _ { 1 } \le n _ { 2 } .","n _ { 2 } \leq m \leq 2 n _ { 2 } \ , \quad \quad 2 \leq m \leq 2 \leq n _ { 2 } \leq 2 _ { 2 } .",34.66396667209606,41.30460524715563
1cd2d7f654.png,"\left ( \begin { a r r a y } { c c } { \partial \tilde { \xi } ^ { a } / \partial \xi ^ { b } , } & { \partial \tilde { \eta } _ { a } / \partial \xi ^ { b } } \ \ { \partial \tilde { \xi } ^ { a } / \partial \eta _ { b } , } & { \partial \tilde { \eta } _ { a } / \partial \eta _ { b } } \ \ \end { a r r a y } \right )","\left ( \begin { a r r a y } { l } { \partial \xi ^ { a } } \ \ { \overline { { \xi } } } ^ { a } \partial _ { \mu } \xi ^ { a } } \ \ { \partial _ { a } \partial _ { a } \xi ^ { a } } \ \ { \partial _ { a } \partial _ { a } \xi ^ { a } } & { = } & { \partial _ { a } } { \partial } } { \partial } } { \mu } } \ \ \end { a r r a y } \right ) ,",46.73165229377223,54.724784511356525
2acf5fbc4d.png,e ^ { - 2 \chi } \left ( 2 f ( x ( e ^ { \chi } ) ) - e ^ { \chi } x ( e ^ { \chi } ) \right ) = 0 .,e ^ { - 2 } ( e ( e ^ { - x } ( e ^ { - 1 } ( e ( x ) e ^ { - } ) = 0,24.797611344546496,18.19958959486453
6fa75ed3ed.png,"{ \cal c } _ { k } ^ { \prime \prime } + \biggl \ { k _ { l } ^ { 2 } + k _ { t } ^ { 2 } \biggl [ - \frac { \eta } { \eta _ { 1 } } \biggr ] ^ { \gamma } - \frac { \mu ^ { 2 } - \frac { 1 } { 4 } } { \eta ^ { 2 } } \biggr \ } { \cal c } _ { k } = 0 ,","{ \cal e } _ { k } ^ { \prime } } { k _ { k } ^ { \prime } } + \left ( k ^ { 2 } + { \frac { k } { 2 } } \right ) ^ { 2 } } { { { { } } { { } } { { } } { { } } { 2 } } { { } } { { } } { { } } { 2 } } { { } } } } } \right \ } = 0 ,",32.045819240687095,28.657923837815563
504797fba2.png,\delta s _ { \mathrm { b - f i e l d } } = 2 \int d ^ { 2 } x \left \ { \partial _ { 0 } ( \lambda _ { \mu } \partial _ { 1 } \phi ^ { \mu } ) - \partial _ { 1 } ( \lambda _ { \mu } \partial _ { 0 } \phi ^ { \mu } ) \right \ } \quad .,"\delta s _ { \mathrm { e x p } } = - i \int d ^ { 3 } x \left ( \partial _ { \mu } a _ { \mu } \right ) ^ { 2 } \ , \partial _ { \mu } a _ { \mu } ^ { a } \left ( x _ { 0 } \right ) a _ { \mu } \right ) \ , ,",43.23466674294771,45.73111364097463
208df65acb.png,"\phi = \left ( \begin { a r r a y } { c } { \theta } \ \ { \chi } \ \ \end { a r r a y } \right ) = \left ( \begin { a r r a y } { c } { \theta } \ \ { \frac { i e \sigma ^ { 3 } } { k _ { z } - \lambda } \theta } \ \ \end { a r r a y } \right ) , \theta = \left ( \begin { a r r a y } { c } { \theta _ { 1 } } \ \ { \theta _ { 2 } } \ \ \end { a r r a y } \right )",\phi = \left ( \begin { a r r a y } { c c } { 0 } & { 0 } \ \ { 0 } & { 0 } \ \ \end { a r r a y } \right ) \left ( \begin { a r r a y } { c c } { 0 } & { 0 } \ \ { 0 } & { 0 } \ \ \end { a r r a y } \right ) = \left ( \begin { a r r a y } { c c } { 0 } & { 0 } \ \ { 0 } & { 0 } \ \ \end { a r r a y } \right ),62.70788583304901,58.380463397679264
12ef715e53.png,"m ^ { 6 } r _ { c } ^ { 4 } \sim \frac { m _ { s } ^ { 2 } } { t _ { 2 } } e _ { 2 } ( u , \bar { u } ) = \frac { m _ { s } ^ { 2 } } { t _ { 2 } } \sum _ { ( m , n ) \in ( z , z ) - ( 0 , 0 ) } \frac { u _ { 2 } ^ { 2 } } { | m + n u | ^ { 4 } } \ , .",m ^ { 2 } m _ { l } ^ { \prime } } { { l _ { 2 } } { { l } _ { l } } { { l } } { { } } { { l } } { { } } { { l } } { { } } { { l } { 2 } } { ( l _ { l } ( { ) } { { l } { 2 } } { l } } { ( l _ { l } ( { \prime } ( m ) { \prime } ) } { l } { 2 } } { l } } { 2 } } } ) \ ; .,20.368490558664337,18.186128106996012
31343cbcad.png,"\ { f _ { p } ^ { i } , f _ { r } ^ { j } \ } = \ { \alpha _ { p } ^ { i } , \alpha _ { r } ^ { j } \ } .","\ { f _ { p } ^ { i } , p _ { j } \ } ^ { j } \ } = \ { e _ { p } ^ { i } , e _ { j } ^ { \beta } \ }",67.28830912265687,52.075064838004806
4b8917ed0e.png,"h ( t ) \ , = - { \frac { 1 } { \vert h ^ { - 1 } ( t _ { 0 } ) \vert + \beta ( t - t _ { 0 } ) } } \ , ,","h ( t ) = - \frac { 1 } { t } \left ( 1 + a _ { 0 } ( t ) + b _ { 0 } ( t ) \right ] ^ { 2 } } ,",34.02328434476972,30.154926749934564
36dbcd3776.png,"b = - 2 ( \lambda _ { 0 } - \operatorname { l n } \left | 2 \pi \eta ^ { 2 } ( \tau ) \right | ) \sum _ { i } \frac { ( 1 - \alpha _ { i } ) ^ { 2 } } { 2 \alpha _ { i } - 1 } + f [ \alpha , \tau ] .",b = 2 ( - 1 ) ( - 2 ) _ { 0 } - \sum _ { i = 1 } ^ { \infty } \frac { { 2 } } { 2 \pi } } { 2 } } { 2 } } [ ( ( _ { 0 } ) ] ^ { 2 } } { _ { 0 } ^ { 2 } } { ( ( 1 - e ) ] ^ { 2 } } },29.408444604661664,23.18506946889481
6b60d6b486.png,"\ { \ , \ , , \ , \ , \ } _ { a , b } = a \ { \ , \ , , \ , \ , \ } _ { k k s } + b \ { \ , \ , , \ , \ , \ } _ { r }","\left \ { q , \ } \ } _ { \ , \ } = \ { a _ { k , \ } \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \end { a r r a y }",16.782269385996486,17.77222882077545
32b70f0fce.png,"2 \pi \widetilde { \rho } _ { a , j } ( \beta ) = \delta _ { j 0 } m _ { a } \operatorname { c o s h } \beta - \sum _ { b = 1 } ^ { n - 1 } \sum _ { l = 0 } ^ { \infty } { k _ { j l } ^ { ( \infty ) } } * a _ { a b } ^ { n } * \rho _ { b , l } ( \beta )","2 i \pi _ { { { } } } ( a _ { a } ) = - i \sum _ { a = 0 } ^ { \infty } \sum _ { a = 0 } ^ { \infty } b _ { i } ^ { ( } ( s ) + \sum _ { i = 1 } ^ { \infty } b _ { i } ^ { a } ( _ { k } ( s ) ,",28.601430527337563,27.429066914213614
7a7e5954b5.png,p = \operatorname { e x p } \left ( { \cal s } _ { w } - { \cal s } _ { r n } \right ),p = \operatorname { { d e t } ( { _ { s } } + s _ { s } } ),16.571431618633866,33.73093273480169
573a29f327.png,"\gamma _ { t } = s o ( 6 , 2 2 , z ) \ , \qquad \gamma _ { s } = s l ( 2 , z ) \ .","\gamma _ { s } = 2 ( \gamma , s ) \ , , \quad s s = 2 , 2 , \ , s \ , ( s ) \ , s \ ,",25.792298671050524,38.15288054206257
5c75d6a17e.png,"e _ { \mathrm { r e n } } = - \frac { l ^ { d - 1 } } { ( 4 \pi ) ^ { d / 2 } \gamma \left ( \frac { d } { 2 } + 1 \right ) } \ , \ell ^ { - d } \ , { \cal i } ( m \ell , \lambda \ell ) ,","e _ { e f l } = - { \frac { 1 } { 2 } } { ( 2 - 2 ) ^ { d - 2 } } } { ( d - 1 ) ^ { 2 } } } { ( d - 1 ) } } } \ , d - 1 ) \ , ,",19.01144447330126,17.02182702647129
32c1d16e16.png,"\vec { k } _ { \perp \gamma } = \vec { k } _ { \perp e } + \vec { k } _ { \perp \bar { e } } = 0 ,","\vec { k } _ { k } } = - { _ { k } } } = { \vec { k } } _ { \vec { k } } = 0 \ ,",43.54257076483786,34.761973877490256
